DIM_COUNTRY_CODE,DIM_YEAR_CODE,DIM_GHECAUSE_TITLE,DIM_SEX_CODE,VAL_DTHS_RATE100K_NUMERIC
COL,2021,Kidney cancer,FMLE,1.040000000
COL,2021,Brain and nervous system cancers,FMLE,2.630000000
COL,2021,Drug use disorders,FMLE,0.100000000
COL,2021,Parkinson disease,FMLE,1.000000000
COL,2021,Uncorrected refractive errors,FMLE,0.000000000
COL,2021,Stroke,FMLE,39.240000000
COL,2021,Cirrhosis of the liver,FMLE,4.140000000
COL,2021,Gynecological diseases,FMLE,0.000000000
COM,2021,Diarrhoeal diseases,FMLE,24.870000000
COM,2021,Acute hepatitis C,FMLE,0.090000000
COM,2021,Iodine deficiency,FMLE,0.000000000
COM,2021,Colon and rectum cancers,FMLE,2.410000000
COM,2021,Prostate cancer,FMLE,0.000000000
COM,2021,Depressive disorders,FMLE,0.000000000
COM,2021,Idiopathic intellectual disability,FMLE,0.000000000
COM,2021,Asthma,FMLE,6.160000000
COM,2021,Benign prostatic hyperplasia,FMLE,0.000000000
COM,2021,Rheumatoid arthritis,FMLE,0.020000000
COM,2021,Gout,FMLE,0.000000000
COM,2021,Road injury,FMLE,19.210000000
COM,2021,Interpersonal violence,FMLE,3.910000000
COM,2021,Whooping cough,FMLE,2.840000000
COM,2021,Malaria,FMLE,3.270000000
COM,2021,Trachoma,FMLE,0.000000000
COM,2021,Leprosy,FMLE,0.000000000
COM,2021,Upper respiratory infections,FMLE,1.340000000
COM,2021,Iron-deficiency anaemia,FMLE,0.000000000
COM,2021,Pancreas cancer,FMLE,0.360000000
COM,2021,"Lymphomas, multiple myeloma",FMLE,2.160000000
COM,2021,Schizophrenia,FMLE,0.000000000
COM,2021,Glaucoma,FMLE,0.000000000
COM,2021,Hypertensive heart disease,FMLE,30.500000000
COM,2021,Paralytic ileus and intestinal obstruction,FMLE,3.830000000
COM,2021,Pancreatitis,FMLE,0.230000000
COM,2021,Falls,FMLE,5.000000000
COM,2021,Drowning,FMLE,2.970000000
COM,2021,Chlamydia,FMLE,0.070000000
COM,2021,Measles,FMLE,0.000000000
COM,2021,Acute hepatitis E,FMLE,0.010000000
COM,2021,Chagas disease,FMLE,0.000000000
COM,2021,Echinococcosis,FMLE,0.530000000
COM,2021,Food-bourne trematodes,FMLE,0.000000000
COM,2021,Maternal conditions,FMLE,14.300000000
COM,2021,Birth asphyxia and birth trauma,FMLE,18.390000000
COM,2021,Melanoma and other skin cancers,FMLE,1.010000000
COM,2021,Kidney cancer,FMLE,0.450000000
COM,2021,Brain and nervous system cancers,FMLE,0.000000000
COM,2021,Thyroid cancer,FMLE,0.460000000
COM,2021,Sickle cell disorders and trait,FMLE,0.060000000
COM,2021,Drug use disorders,FMLE,0.130000000
COM,2021,Parkinson disease,FMLE,2.150000000
COM,2021,Uncorrected refractive errors,FMLE,0.000000000
COM,2021,Stroke,FMLE,64.130000000
COM,2021,Cirrhosis of the liver,FMLE,18.780000000
COM,2021,Gynecological diseases,FMLE,0.570000000
COM,2021,Trichomoniasis,FMLE,0.000000000
COM,2021,HIV/AIDS,FMLE,0.200000000
COM,2021,Meningitis,FMLE,10.640000000
COM,2021,Leishmaniasis,FMLE,0.000000000
COM,2021,Yellow fever,FMLE,0.000000000
COM,2021,Trichuriasis,FMLE,0.000000000
COM,2021,Mouth and oropharynx cancers,FMLE,0.000000000
COM,2021,Cervix uteri cancer,FMLE,26.640000000
COM,2021,Testicular cancer,FMLE,0.000000000
COM,2021,Diabetes mellitus,FMLE,22.740000000
COM,2021,Eating disorders,FMLE,0.000000000
COM,2021,Multiple sclerosis,FMLE,0.030000000
COM,2021,Other vision loss,FMLE,0.000000000
COM,2021,Self-harm,FMLE,4.520000000
COM,2021,Tuberculosis,FMLE,8.290000000
COM,2021,Acute hepatitis B,FMLE,0.420000000
COM,2021,Onchocerciasis,FMLE,0.000000000
COM,2021,Dengue,FMLE,0.000000000
COM,2021,Lower respiratory infections,FMLE,60.440000000
COM,2021,Protein-energy malnutrition,FMLE,8.300000000
COM,2021,Stomach cancer,FMLE,0.510000000
COM,2021,Ovary cancer,FMLE,1.440000000
COM,2021,Larynx cancer,FMLE,0.000000000
COM,2021,Childhood behavioural disorders,FMLE,0.000000000
COM,2021,Non-migraine headache,FMLE,0.000000000
COM,2021,Chronic obstructive pulmonary disease,FMLE,10.580000000
COM,2021,Gastritis and duodenitis,FMLE,1.330000000
COM,2021,Inflammatory bowel disease,FMLE,0.230000000
COM,2021,Kidney diseases,FMLE,22.370000000
COM,2021,Osteoarthritis,FMLE,0.000000000
COM,2021,Poisonings,FMLE,1.200000000
COM,2021,Exposure to mechanical forces,FMLE,0.820000000
COM,2021,Collective violence and legal intervention,FMLE,0.000000000
COM,2021,Syphilis,FMLE,2.780000000
COM,2021,Genital herpes,FMLE,0.000000000
COM,2021,Diphtheria,FMLE,0.040000000
COM,2021,African trypanosomiasis,FMLE,0.000000000
COM,2021,Rabies,FMLE,1.680000000
COM,2021,Otitis media,FMLE,0.060000000
COM,2021,Preterm birth complications,FMLE,33.290000000
COM,2021,Vitamin A deficiency,FMLE,0.000000000
COM,2021,Liver cancer,FMLE,3.160000000
COM,2021,"Trachea, bronchus, lung cancers",FMLE,0.890000000
COM,2021,Bladder cancer,FMLE,1.800000000
COM,2021,Thalassaemias,FMLE,0.240000000
COM,2021,Bipolar disorder,FMLE,0.000000000
COM,2021,Rheumatic heart disease,FMLE,2.330000000
COM,2021,Urolithiasis,FMLE,0.040000000
COM,2021,Back and neck pain,FMLE,0.000000000
COM,2021,Oral conditions,FMLE,0.000000000
COM,2021,Sudden infant death syndrome,FMLE,0.400000000
COM,2021,"Fire, heat and hot substances",FMLE,4.360000000
COM,2021,Gonorrhoea,FMLE,0.020000000
COM,2021,Tetanus,FMLE,0.410000000
COM,2021,Schistosomiasis,FMLE,0.000000000
COM,2021,Cysticercosis,FMLE,0.240000000
COM,2021,Ascariasis,FMLE,0.180000000
COM,2021,Neonatal sepsis and infections,FMLE,3.940000000
COM,2021,Breast cancer,FMLE,7.940000000
COM,2021,Leukaemia,FMLE,0.330000000
COM,2021,Alcohol use disorders,FMLE,1.180000000
COM,2021,Anxiety disorders,FMLE,0.000000000
COM,2021,Alzheimer disease and other dementias,FMLE,13.130000000
COM,2021,Epilepsy,FMLE,3.650000000
COM,2021,Cataracts,FMLE,0.000000000
COM,2021,Ischaemic heart disease,FMLE,37.970000000
COM,2021,Peptic ulcer disease,FMLE,3.530000000
COM,2021,Gallbladder and biliary diseases,FMLE,2.400000000
COM,2021,Infertility,FMLE,0.000000000
COM,2021,Congenital anomalies,FMLE,10.950000000
COM,2021,Natural disasters,FMLE,0.000000000
COM,2021,Encephalitis,FMLE,0.650000000
COM,2021,Acute hepatitis A,FMLE,0.320000000
COM,2021,Lymphatic filariasis,FMLE,0.000000000
COM,2021,Hookworm disease,FMLE,0.000000000
COM,2021,COVID-19,FMLE,31.680000000
COM,2021,Oesophagus cancer,FMLE,5.550000000
COM,2021,Corpus uteri cancer,FMLE,0.270000000
COM,2021,Gallbladder and biliary tract cancer,FMLE,0.000000000
COM,2021,Mesothelioma,FMLE,0.000000000
COM,2021,Autism and Asperger syndrome,FMLE,0.000000000
COM,2021,Migraine,FMLE,0.000000000
COM,2021,Macular degeneration,FMLE,0.000000000
COM,2021,Other hearing loss,FMLE,0.000000000
COM,2021,"Cardiomyopathy, myocarditis, endocarditis",FMLE,2.440000000
COM,2021,Appendicitis,FMLE,0.360000000
COM,2021,Skin diseases,FMLE,2.600000000
CPV,2021,Tuberculosis,FMLE,2.440000000
CPV,2021,Dengue,FMLE,0.000000000
CPV,2021,Lower respiratory infections,FMLE,35.390000000
CPV,2021,Vitamin A deficiency,FMLE,0.000000000
CPV,2021,Liver cancer,FMLE,5.430000000
CPV,2021,Bladder cancer,FMLE,0.200000000
CPV,2021,Larynx cancer,FMLE,0.390000000
CPV,2021,Thalassaemias,FMLE,0.080000000
CPV,2021,Bipolar disorder,FMLE,0.000000000
CPV,2021,Childhood behavioural disorders,FMLE,0.000000000
CPV,2021,Non-migraine headache,FMLE,0.000000000
CPV,2021,Chronic obstructive pulmonary disease,FMLE,9.740000000
CPV,2021,Gastritis and duodenitis,FMLE,0.060000000
CPV,2021,Kidney diseases,FMLE,18.710000000
CPV,2021,Osteoarthritis,FMLE,0.000000000
CPV,2021,Sudden infant death syndrome,FMLE,0.140000000
CPV,2021,Poisonings,FMLE,0.070000000
CPV,2021,Collective violence and legal intervention,FMLE,0.000000000
CPV,2021,Syphilis,FMLE,0.350000000
CPV,2021,Genital herpes,FMLE,0.000000000
CPV,2021,Diphtheria,FMLE,0.000000000
CPV,2021,African trypanosomiasis,FMLE,0.000000000
CPV,2021,Rabies,FMLE,0.740000000
CPV,2021,Otitis media,FMLE,0.000000000
CPV,2021,Preterm birth complications,FMLE,5.350000000
CPV,2021,"Trachea, bronchus, lung cancers",FMLE,4.450000000
CPV,2021,Leukaemia,FMLE,2.140000000
CPV,2021,Alcohol use disorders,FMLE,0.120000000
CPV,2021,Alzheimer disease and other dementias,FMLE,17.050000000
CPV,2021,Cataracts,FMLE,0.000000000
CPV,2021,Rheumatic heart disease,FMLE,0.850000000
CPV,2021,Ischaemic heart disease,FMLE,81.890000000
CPV,2021,Peptic ulcer disease,FMLE,2.560000000
CPV,2021,Urolithiasis,FMLE,0.030000000
CPV,2021,Infertility,FMLE,0.000000000
CPV,2021,Back and neck pain,FMLE,0.000000000
CPV,2021,Oral conditions,FMLE,0.000000000
CPV,2021,"Fire, heat and hot substances",FMLE,1.550000000
CPV,2021,Gonorrhoea,FMLE,0.000000000
CPV,2021,Tetanus,FMLE,0.130000000
CPV,2021,Acute hepatitis A,FMLE,0.030000000
CPV,2021,Schistosomiasis,FMLE,0.000000000
CPV,2021,Cysticercosis,FMLE,0.120000000
CPV,2021,Ascariasis,FMLE,0.000000000
CPV,2021,COVID-19,FMLE,54.480000000
CPV,2021,Neonatal sepsis and infections,FMLE,0.780000000
CPV,2021,Breast cancer,FMLE,8.850000000
CPV,2021,Anxiety disorders,FMLE,0.000000000
CPV,2021,Epilepsy,FMLE,0.840000000
CPV,2021,Macular degeneration,FMLE,0.000000000
CPV,2021,"Cardiomyopathy, myocarditis, endocarditis",FMLE,2.050000000
CPV,2021,Appendicitis,FMLE,0.080000000
CPV,2021,Gallbladder and biliary diseases,FMLE,1.310000000
CPV,2021,Skin diseases,FMLE,0.000000000
CPV,2021,Congenital anomalies,FMLE,5.040000000
CPV,2021,Natural disasters,FMLE,0.000000000
CPV,2021,Encephalitis,FMLE,0.700000000
CPV,2021,Lymphatic filariasis,FMLE,0.000000000
CPV,2021,Hookworm disease,FMLE,0.000000000
CPV,2021,Oesophagus cancer,FMLE,2.580000000
CPV,2021,Corpus uteri cancer,FMLE,0.790000000
CPV,2021,Gallbladder and biliary tract cancer,FMLE,0.390000000
CPV,2021,Mesothelioma,FMLE,0.000000000
CPV,2021,Autism and Asperger syndrome,FMLE,0.000000000
CPV,2021,Migraine,FMLE,0.000000000
CPV,2021,Other hearing loss,FMLE,0.000000000
CPV,2021,Rheumatoid arthritis,FMLE,0.000000000
CPV,2021,Road injury,FMLE,6.300000000
CPV,2021,Interpersonal violence,FMLE,6.460000000
CPV,2021,Diarrhoeal diseases,FMLE,6.650000000
CPV,2021,Acute hepatitis C,FMLE,0.020000000
CPV,2021,Iodine deficiency,FMLE,0.000000000
CPV,2021,Colon and rectum cancers,FMLE,3.650000000
CPV,2021,Prostate cancer,FMLE,0.000000000
CPV,2021,Depressive disorders,FMLE,0.000000000
CPV,2021,Idiopathic intellectual disability,FMLE,0.000000000
CPV,2021,Asthma,FMLE,4.590000000
CPV,2021,Pancreatitis,FMLE,0.890000000
CPV,2021,Benign prostatic hyperplasia,FMLE,0.000000000
CPV,2021,Gout,FMLE,0.000000000
CPV,2021,Falls,FMLE,3.510000000
CPV,2021,Chlamydia,FMLE,0.000000000
CPV,2021,Whooping cough,FMLE,0.010000000
CPV,2021,Measles,FMLE,0.060000000
CPV,2021,Malaria,FMLE,0.000000000
CPV,2021,Chagas disease,FMLE,0.000000000
CPV,2021,Trachoma,FMLE,0.000000000
CPV,2021,Food-bourne trematodes,FMLE,0.000000000
CPV,2021,Leprosy,FMLE,0.000000000
CPV,2021,Upper respiratory infections,FMLE,0.190000000
CPV,2021,Iron-deficiency anaemia,FMLE,0.000000000
CPV,2021,Pancreas cancer,FMLE,4.180000000
CPV,2021,Thyroid cancer,FMLE,1.560000000
CPV,2021,"Lymphomas, multiple myeloma",FMLE,2.840000000
CPV,2021,Schizophrenia,FMLE,0.000000000
CPV,2021,Glaucoma,FMLE,0.000000000
CPV,2021,Hypertensive heart disease,FMLE,20.330000000
CPV,2021,Paralytic ileus and intestinal obstruction,FMLE,2.000000000
CPV,2021,Drowning,FMLE,2.220000000
CPV,2021,Trichomoniasis,FMLE,0.000000000
CPV,2021,Meningitis,FMLE,2.080000000
CPV,2021,Acute hepatitis E,FMLE,0.010000000
CPV,2021,Leishmaniasis,FMLE,0.000000000
CPV,2021,Echinococcosis,FMLE,0.210000000
CPV,2021,Trichuriasis,FMLE,0.000000000
CPV,2021,Maternal conditions,FMLE,1.670000000
CPV,2021,Birth asphyxia and birth trauma,FMLE,1.860000000
CPV,2021,Melanoma and other skin cancers,FMLE,0.590000000
CPV,2021,Testicular cancer,FMLE,0.000000000
CPV,2021,Kidney cancer,FMLE,1.330000000
CPV,2021,Brain and nervous system cancers,FMLE,2.160000000
CPV,2021,Sickle cell disorders and trait,FMLE,0.310000000
CPV,2021,Drug use disorders,FMLE,0.000000000
CPV,2021,Parkinson disease,FMLE,3.650000000
CPV,2021,Uncorrected refractive errors,FMLE,0.000000000
CPV,2021,Stroke,FMLE,75.290000000
CPV,2021,Cirrhosis of the liver,FMLE,11.740000000
CPV,2021,Gynecological diseases,FMLE,0.270000000
CPV,2021,HIV/AIDS,FMLE,6.710000000
CPV,2021,Acute hepatitis B,FMLE,0.220000000
CPV,2021,Onchocerciasis,FMLE,0.000000000
CPV,2021,Yellow fever,FMLE,0.000000000
CPV,2021,Protein-energy malnutrition,FMLE,1.280000000
CPV,2021,Mouth and oropharynx cancers,FMLE,3.390000000
CPV,2021,Stomach cancer,FMLE,6.200000000
CPV,2021,Cervix uteri cancer,FMLE,10.600000000
CPV,2021,Ovary cancer,FMLE,1.920000000
CPV,2021,Diabetes mellitus,FMLE,30.190000000
CPV,2021,Eating disorders,FMLE,0.000000000
CPV,2021,Multiple sclerosis,FMLE,0.090000000
CPV,2021,Other vision loss,FMLE,0.000000000
CPV,2021,Inflammatory bowel disease,FMLE,0.250000000
CPV,2021,Exposure to mechanical forces,FMLE,0.320000000
CPV,2021,Self-harm,FMLE,4.150000000
CRI,2021,Chlamydia,FMLE,0.000000000
CRI,2021,Measles,FMLE,0.000000000
CRI,2021,Acute hepatitis E,FMLE,0.000000000
CRI,2021,Chagas disease,FMLE,0.000000000
CRI,2021,Echinococcosis,FMLE,0.000000000
CRI,2021,Food-bourne trematodes,FMLE,0.000000000
CRI,2021,Leprosy,FMLE,0.000000000
CRI,2021,Maternal conditions,FMLE,0.830000000
CRI,2021,Birth asphyxia and birth trauma,FMLE,0.680000000
CRI,2021,Melanoma and other skin cancers,FMLE,2.500000000
CRI,2021,Brain and nervous system cancers,FMLE,3.480000000
CRI,2021,Thyroid cancer,FMLE,0.960000000
CRI,2021,Sickle cell disorders and trait,FMLE,0.190000000
CRI,2021,Drug use disorders,FMLE,0.210000000
CRI,2021,Parkinson disease,FMLE,2.360000000
CRI,2021,Uncorrected refractive errors,FMLE,0.000000000
CRI,2021,Stroke,FMLE,38.400000000
CRI,2021,Cirrhosis of the liver,FMLE,3.880000000
CRI,2021,Gynecological diseases,FMLE,0.000000000
CRI,2021,Drowning,FMLE,0.630000000
CRI,2021,Whooping cough,FMLE,0.000000000
CRI,2021,Malaria,FMLE,0.000000000
CRI,2021,Trachoma,FMLE,0.000000000
CRI,2021,Upper respiratory infections,FMLE,0.040000000
CRI,2021,Iron-deficiency anaemia,FMLE,0.400000000
CRI,2021,Pancreas cancer,FMLE,6.270000000
CRI,2021,"Lymphomas, multiple myeloma",FMLE,6.890000000
CRI,2021,Schizophrenia,FMLE,0.310000000
CRI,2021,Glaucoma,FMLE,0.000000000
CRI,2021,Hypertensive heart disease,FMLE,18.380000000
CRI,2021,Asthma,FMLE,1.490000000
CRI,2021,Paralytic ileus and intestinal obstruction,FMLE,1.560000000
CRI,2021,Pancreatitis,FMLE,1.540000000
CRI,2021,Benign prostatic hyperplasia,FMLE,0.000000000
CRI,2021,Gout,FMLE,0.000000000
CRI,2021,Falls,FMLE,0.980000000
CRI,2021,Diarrhoeal diseases,FMLE,2.060000000
CRI,2021,Acute hepatitis C,FMLE,0.040000000
CRI,2021,Iodine deficiency,FMLE,0.000000000
CRI,2021,Colon and rectum cancers,FMLE,14.460000000
CRI,2021,Prostate cancer,FMLE,0.000000000
CRI,2021,Depressive disorders,FMLE,0.000000000
CRI,2021,Autism and Asperger syndrome,FMLE,0.000000000
CRI,2021,Idiopathic intellectual disability,FMLE,0.000000000
CRI,2021,Migraine,FMLE,0.000000000
CRI,2021,Other hearing loss,FMLE,0.000000000
CRI,2021,Rheumatoid arthritis,FMLE,1.620000000
CRI,2021,Road injury,FMLE,4.690000000
CRI,2021,Interpersonal violence,FMLE,2.720000000
CRI,2021,Encephalitis,FMLE,0.020000000
CRI,2021,Acute hepatitis A,FMLE,0.050000000
CRI,2021,Lymphatic filariasis,FMLE,0.000000000
CRI,2021,Hookworm disease,FMLE,0.000000000
CRI,2021,COVID-19,FMLE,86.380000000
CRI,2021,Oesophagus cancer,FMLE,0.640000000
CRI,2021,Breast cancer,FMLE,17.660000000
CRI,2021,Corpus uteri cancer,FMLE,3.680000000
CRI,2021,Gallbladder and biliary tract cancer,FMLE,2.480000000
CRI,2021,Mesothelioma,FMLE,0.040000000
CRI,2021,Anxiety disorders,FMLE,0.000000000
CRI,2021,Epilepsy,FMLE,1.980000000
CRI,2021,Macular degeneration,FMLE,0.000000000
CRI,2021,"Cardiomyopathy, myocarditis, endocarditis",FMLE,4.320000000
CRI,2021,Appendicitis,FMLE,0.370000000
CRI,2021,Skin diseases,FMLE,2.840000000
CRI,2021,Gonorrhoea,FMLE,0.000000000
CRI,2021,Tetanus,FMLE,0.000000000
CRI,2021,Schistosomiasis,FMLE,0.000000000
CRI,2021,Cysticercosis,FMLE,0.050000000
CRI,2021,Ascariasis,FMLE,0.020000000
CRI,2021,Otitis media,FMLE,0.000000000
CRI,2021,Preterm birth complications,FMLE,2.770000000
CRI,2021,Neonatal sepsis and infections,FMLE,0.150000000
CRI,2021,"Trachea, bronchus, lung cancers",FMLE,5.510000000
CRI,2021,Leukaemia,FMLE,4.770000000
CRI,2021,Alcohol use disorders,FMLE,0.780000000
CRI,2021,Alzheimer disease and other dementias,FMLE,22.510000000
CRI,2021,Cataracts,FMLE,0.000000000
CRI,2021,Ischaemic heart disease,FMLE,52.780000000
CRI,2021,Peptic ulcer disease,FMLE,1.620000000
CRI,2021,Gallbladder and biliary diseases,FMLE,2.320000000
CRI,2021,Infertility,FMLE,0.000000000
CRI,2021,Congenital anomalies,FMLE,4.020000000
CRI,2021,Natural disasters,FMLE,0.070000000
CRI,2021,Syphilis,FMLE,0.020000000
CRI,2021,Genital herpes,FMLE,0.000000000
CRI,2021,Diphtheria,FMLE,0.000000000
CRI,2021,African trypanosomiasis,FMLE,0.000000000
CRI,2021,Dengue,FMLE,0.000000000
CRI,2021,Rabies,FMLE,0.000000000
CRI,2021,Lower respiratory infections,FMLE,19.450000000
CRI,2021,Vitamin A deficiency,FMLE,0.000000000
CRI,2021,Liver cancer,FMLE,6.690000000
CRI,2021,Bladder cancer,FMLE,1.490000000
CRI,2021,Larynx cancer,FMLE,0.100000000
CRI,2021,Thalassaemias,FMLE,0.000000000
CRI,2021,Bipolar disorder,FMLE,0.020000000
CRI,2021,Rheumatic heart disease,FMLE,0.940000000
CRI,2021,Urolithiasis,FMLE,0.000000000
CRI,2021,Back and neck pain,FMLE,0.090000000
CRI,2021,Oral conditions,FMLE,0.020000000
CRI,2021,Sudden infant death syndrome,FMLE,0.010000000
CRI,2021,"Fire, heat and hot substances",FMLE,0.230000000
CRI,2021,Tuberculosis,FMLE,0.700000000
CRI,2021,HIV/AIDS,FMLE,1.140000000
CRI,2021,Acute hepatitis B,FMLE,0.080000000
CRI,2021,Onchocerciasis,FMLE,0.000000000
CRI,2021,Protein-energy malnutrition,FMLE,0.680000000
CRI,2021,Stomach cancer,FMLE,11.300000000
CRI,2021,Ovary cancer,FMLE,3.620000000
CRI,2021,Childhood behavioural disorders,FMLE,0.000000000
CRI,2021,Non-migraine headache,FMLE,0.000000000
CRI,2021,Chronic obstructive pulmonary disease,FMLE,24.120000000
CRI,2021,Gastritis and duodenitis,FMLE,0.060000000
CRI,2021,Inflammatory bowel disease,FMLE,0.130000000
CRI,2021,Kidney diseases,FMLE,22.060000000
CRI,2021,Osteoarthritis,FMLE,0.200000000
CRI,2021,Poisonings,FMLE,0.090000000
CRI,2021,Exposure to mechanical forces,FMLE,0.030000000
CRI,2021,Collective violence and legal intervention,FMLE,0.000000000
CRI,2021,Trichomoniasis,FMLE,0.000000000
CRI,2021,Meningitis,FMLE,0.350000000
CRI,2021,Leishmaniasis,FMLE,0.000000000
CRI,2021,Yellow fever,FMLE,0.000000000
CRI,2021,Trichuriasis,FMLE,0.000000000
CRI,2021,Mouth and oropharynx cancers,FMLE,1.410000000
CRI,2021,Cervix uteri cancer,FMLE,6.840000000
CRI,2021,Testicular cancer,FMLE,0.000000000
CRI,2021,Kidney cancer,FMLE,1.810000000
CRI,2021,Diabetes mellitus,FMLE,25.000000000
CRI,2021,Eating disorders,FMLE,0.000000000
CRI,2021,Multiple sclerosis,FMLE,0.480000000
CRI,2021,Other vision loss,FMLE,0.000000000
CRI,2021,Self-harm,FMLE,2.790000000
CUB,2021,Syphilis,FMLE,0.000000000
CUB,2021,Genital herpes,FMLE,0.000000000
CUB,2021,Diphtheria,FMLE,0.000000000
CUB,2021,African trypanosomiasis,FMLE,0.000000000
CUB,2021,Dengue,FMLE,0.000000000
CUB,2021,Rabies,FMLE,0.010000000
CUB,2021,Lower respiratory infections,FMLE,47.250000000
CUB,2021,Vitamin A deficiency,FMLE,0.000000000
CUB,2021,Liver cancer,FMLE,6.880000000
CUB,2021,Bladder cancer,FMLE,3.860000000
CUB,2021,Larynx cancer,FMLE,2.430000000
CUB,2021,Thalassaemias,FMLE,0.010000000
CUB,2021,Bipolar disorder,FMLE,0.010000000
CUB,2021,Rheumatic heart disease,FMLE,0.690000000
CUB,2021,Urolithiasis,FMLE,0.000000000
CUB,2021,Back and neck pain,FMLE,0.090000000
CUB,2021,Oral conditions,FMLE,0.070000000
CUB,2021,Sudden infant death syndrome,FMLE,0.020000000
CUB,2021,"Fire, heat and hot substances",FMLE,0.350000000
CUB,2021,Tuberculosis,FMLE,0.190000000
CUB,2021,HIV/AIDS,FMLE,1.280000000
CUB,2021,Acute hepatitis B,FMLE,0.370000000
CUB,2021,Onchocerciasis,FMLE,0.000000000
CUB,2021,Protein-energy malnutrition,FMLE,0.230000000
CUB,2021,Stomach cancer,FMLE,6.290000000
CUB,2021,Ovary cancer,FMLE,5.660000000
CUB,2021,Childhood behavioural disorders,FMLE,0.000000000
CUB,2021,Non-migraine headache,FMLE,0.000000000
CUB,2021,Chronic obstructive pulmonary disease,FMLE,42.270000000
CUB,2021,Gastritis and duodenitis,FMLE,0.850000000
CUB,2021,Inflammatory bowel disease,FMLE,0.340000000
CUB,2021,Kidney diseases,FMLE,21.500000000
CUB,2021,Osteoarthritis,FMLE,4.190000000
CUB,2021,Poisonings,FMLE,0.070000000
CUB,2021,Exposure to mechanical forces,FMLE,0.160000000
CUB,2021,Collective violence and legal intervention,FMLE,0.000000000
CUB,2021,Trichomoniasis,FMLE,0.000000000
CUB,2021,Meningitis,FMLE,0.340000000
CUB,2021,Leishmaniasis,FMLE,0.000000000
CUB,2021,Yellow fever,FMLE,0.000000000
CUB,2021,Trichuriasis,FMLE,0.000000000
CUB,2021,Mouth and oropharynx cancers,FMLE,2.840000000
CUB,2021,Cervix uteri cancer,FMLE,11.870000000
CUB,2021,Testicular cancer,FMLE,0.000000000
CUB,2021,Kidney cancer,FMLE,1.920000000
CUB,2021,Diabetes mellitus,FMLE,16.220000000
CUB,2021,Eating disorders,FMLE,0.000000000
CUB,2021,Multiple sclerosis,FMLE,0.330000000
CUB,2021,Other vision loss,FMLE,0.000000000
CUB,2021,Self-harm,FMLE,4.320000000
CUB,2021,Chlamydia,FMLE,0.000000000
CUB,2021,Measles,FMLE,0.000000000
CUB,2021,Acute hepatitis E,FMLE,0.010000000
CUB,2021,Chagas disease,FMLE,0.000000000
CUB,2021,Echinococcosis,FMLE,0.280000000
CUB,2021,Food-bourne trematodes,FMLE,0.000000000
CUB,2021,Leprosy,FMLE,0.000000000
CUB,2021,Maternal conditions,FMLE,0.910000000
CUB,2021,Birth asphyxia and birth trauma,FMLE,0.460000000
CUB,2021,Melanoma and other skin cancers,FMLE,4.070000000
CUB,2021,Brain and nervous system cancers,FMLE,5.500000000
CUB,2021,Thyroid cancer,FMLE,1.090000000
CUB,2021,Sickle cell disorders and trait,FMLE,0.440000000
CUB,2021,Drug use disorders,FMLE,0.050000000
CUB,2021,Parkinson disease,FMLE,4.160000000
CUB,2021,Uncorrected refractive errors,FMLE,0.000000000
CUB,2021,Stroke,FMLE,92.300000000
CUB,2021,Cirrhosis of the liver,FMLE,4.920000000
CUB,2021,Gynecological diseases,FMLE,0.000000000
CUB,2021,Drowning,FMLE,0.260000000
CUB,2021,Whooping cough,FMLE,0.000000000
CUB,2021,Malaria,FMLE,0.000000000
CUB,2021,Trachoma,FMLE,0.000000000
CUB,2021,Upper respiratory infections,FMLE,0.030000000
CUB,2021,Iron-deficiency anaemia,FMLE,0.730000000
CUB,2021,Pancreas cancer,FMLE,7.500000000
CUB,2021,"Lymphomas, multiple myeloma",FMLE,7.680000000
CUB,2021,Schizophrenia,FMLE,0.560000000
CUB,2021,Glaucoma,FMLE,0.050000000
CUB,2021,Hypertensive heart disease,FMLE,48.210000000
CUB,2021,Asthma,FMLE,2.560000000
CUB,2021,Paralytic ileus and intestinal obstruction,FMLE,3.710000000
CUB,2021,Pancreatitis,FMLE,0.960000000
CUB,2021,Benign prostatic hyperplasia,FMLE,0.000000000
CUB,2021,Gout,FMLE,0.010000000
CUB,2021,Falls,FMLE,25.280000000
CUB,2021,Diarrhoeal diseases,FMLE,1.370000000
CUB,2021,Acute hepatitis C,FMLE,0.430000000
CUB,2021,Iodine deficiency,FMLE,0.000000000
CUB,2021,Colon and rectum cancers,FMLE,31.040000000
CUB,2021,Prostate cancer,FMLE,0.000000000
CUB,2021,Depressive disorders,FMLE,0.000000000
CUB,2021,Autism and Asperger syndrome,FMLE,0.000000000
CUB,2021,Idiopathic intellectual disability,FMLE,0.220000000
CUB,2021,Migraine,FMLE,0.000000000
CUB,2021,Other hearing loss,FMLE,0.000000000
CUB,2021,Rheumatoid arthritis,FMLE,0.870000000
CUB,2021,Road injury,FMLE,2.380000000
CUB,2021,Interpersonal violence,FMLE,2.100000000
CUB,2021,Encephalitis,FMLE,0.060000000
CUB,2021,Acute hepatitis A,FMLE,0.020000000
CUB,2021,Lymphatic filariasis,FMLE,0.000000000
CUB,2021,Hookworm disease,FMLE,0.000000000
CUB,2021,COVID-19,FMLE,403.450000000
CUB,2021,Oesophagus cancer,FMLE,2.400000000
CUB,2021,Breast cancer,FMLE,33.980000000
CUB,2021,Corpus uteri cancer,FMLE,10.560000000
