DIM_COUNTRY_CODE,DIM_YEAR_CODE,DIM_GHECAUSE_TITLE,DIM_SEX_CODE,VAL_DTHS_RATE100K_NUMERIC
AUT,2021,Chagas disease,MLE,0.000000000
AUT,2021,Leishmaniasis,MLE,0.010000000
AUT,2021,Echinococcosis,MLE,0.090000000
AUT,2021,Maternal conditions,MLE,0.000000000
AUT,2021,Birth asphyxia and birth trauma,MLE,0.360000000
AUT,2021,Melanoma and other skin cancers,MLE,8.140000000
AUT,2021,Testicular cancer,MLE,0.720000000
AUT,2021,Kidney cancer,MLE,6.430000000
AUT,2021,Brain and nervous system cancers,MLE,7.900000000
AUT,2021,Sickle cell disorders and trait,MLE,0.020000000
AUT,2021,Drug use disorders,MLE,3.050000000
AUT,2021,Parkinson disease,MLE,15.720000000
AUT,2021,Uncorrected refractive errors,MLE,0.000000000
AUT,2021,Stroke,MLE,48.220000000
AUT,2021,Cirrhosis of the liver,MLE,23.320000000
AUT,2021,Gynecological diseases,MLE,0.000000000
AUT,2021,Chlamydia,MLE,0.000000000
AUT,2021,Whooping cough,MLE,0.000000000
AUT,2021,Malaria,MLE,0.000000000
AUT,2021,Trachoma,MLE,0.000000000
AUT,2021,Food-bourne trematodes,MLE,0.000000000
AUT,2021,Leprosy,MLE,0.000000000
AUT,2021,Upper respiratory infections,MLE,0.130000000
AUT,2021,Iron-deficiency anaemia,MLE,0.830000000
AUT,2021,Pancreas cancer,MLE,22.700000000
AUT,2021,Thyroid cancer,MLE,0.940000000
AUT,2021,"Lymphomas, multiple myeloma",MLE,13.730000000
AUT,2021,Schizophrenia,MLE,0.220000000
AUT,2021,Glaucoma,MLE,0.000000000
AUT,2021,Hypertensive heart disease,MLE,30.110000000
AUT,2021,Paralytic ileus and intestinal obstruction,MLE,2.590000000
AUT,2021,Drowning,MLE,0.600000000
AZE,2021,HIV/AIDS,MLE,0.940000000
AZE,2021,Acute hepatitis B,MLE,0.120000000
AZE,2021,Onchocerciasis,MLE,0.000000000
AZE,2021,Yellow fever,MLE,0.000000000
AZE,2021,Protein-energy malnutrition,MLE,0.180000000
AZE,2021,Stomach cancer,MLE,18.220000000
AZE,2021,Cervix uteri cancer,MLE,0.000000000
AZE,2021,Ovary cancer,MLE,0.000000000
AZE,2021,Diabetes mellitus,MLE,8.920000000
AZE,2021,Eating disorders,MLE,0.000000000
AZE,2021,Childhood behavioural disorders,MLE,0.000000000
AZE,2021,Multiple sclerosis,MLE,0.040000000
AZE,2021,Other vision loss,MLE,0.000000000
AZE,2021,Inflammatory bowel disease,MLE,0.110000000
AZE,2021,Exposure to mechanical forces,MLE,0.460000000
AZE,2021,Self-harm,MLE,2.330000000
AZE,2021,Tuberculosis,MLE,9.070000000
AZE,2021,Genital herpes,MLE,0.000000000
AZE,2021,Dengue,MLE,0.000000000
AZE,2021,Lower respiratory infections,MLE,8.380000000
AZE,2021,Vitamin A deficiency,MLE,0.000000000
AZE,2021,Liver cancer,MLE,5.170000000
AZE,2021,Bladder cancer,MLE,5.230000000
AZE,2021,Larynx cancer,MLE,3.440000000
AZE,2021,Thalassaemias,MLE,0.210000000
AZE,2021,Bipolar disorder,MLE,0.000000000
AZE,2021,Non-migraine headache,MLE,0.000000000
AZE,2021,Rheumatic heart disease,MLE,0.680000000
AZE,2021,Chronic obstructive pulmonary disease,MLE,7.300000000
AZE,2021,Gastritis and duodenitis,MLE,0.010000000
AZE,2021,Kidney diseases,MLE,5.840000000
AZE,2021,Osteoarthritis,MLE,0.000000000
AZE,2021,Sudden infant death syndrome,MLE,0.250000000
AZE,2021,Poisonings,MLE,0.530000000
AZE,2021,Collective violence and legal intervention,MLE,0.470000000
AZE,2021,Syphilis,MLE,0.140000000
AZE,2021,Diphtheria,MLE,0.000000000
AZE,2021,African trypanosomiasis,MLE,0.000000000
AZE,2021,Cysticercosis,MLE,0.000000000
AZE,2021,Rabies,MLE,0.130000000
AZE,2021,Otitis media,MLE,0.000000000
AZE,2021,Preterm birth complications,MLE,6.870000000
AZE,2021,"Trachea, bronchus, lung cancers",MLE,27.700000000
AZE,2021,Leukaemia,MLE,4.380000000
AZE,2021,Alcohol use disorders,MLE,1.630000000
AZE,2021,Alzheimer disease and other dementias,MLE,3.540000000
AZE,2021,Cataracts,MLE,0.000000000
AZE,2021,Ischaemic heart disease,MLE,129.690000000
AZE,2021,Peptic ulcer disease,MLE,1.740000000
AZE,2021,Urolithiasis,MLE,0.030000000
AZE,2021,Infertility,MLE,0.000000000
AZE,2021,Back and neck pain,MLE,0.000000000
AZE,2021,Congenital anomalies,MLE,8.290000000
AZE,2021,Oral conditions,MLE,0.000000000
AZE,2021,"Fire, heat and hot substances",MLE,2.220000000
AZE,2021,Gonorrhoea,MLE,0.000000000
AZE,2021,Tetanus,MLE,0.000000000
AZE,2021,Acute hepatitis A,MLE,0.010000000
AZE,2021,Schistosomiasis,MLE,0.000000000
AZE,2021,Ascariasis,MLE,0.000000000
AZE,2021,COVID-19,MLE,213.890000000
AZE,2021,Neonatal sepsis and infections,MLE,0.670000000
AZE,2021,Breast cancer,MLE,0.060000000
AZE,2021,Anxiety disorders,MLE,0.000000000
AZE,2021,Epilepsy,MLE,2.070000000
AZE,2021,Macular degeneration,MLE,0.000000000
AZE,2021,"Cardiomyopathy, myocarditis, endocarditis",MLE,10.120000000
AZE,2021,Appendicitis,MLE,0.090000000
AZE,2021,Gallbladder and biliary diseases,MLE,0.310000000
AZE,2021,Skin diseases,MLE,0.030000000
AZE,2021,Natural disasters,MLE,0.000000000
AZE,2021,Encephalitis,MLE,0.760000000
AZE,2021,Lymphatic filariasis,MLE,0.000000000
AZE,2021,Hookworm disease,MLE,0.000000000
AZE,2021,Oesophagus cancer,MLE,8.570000000
AZE,2021,Corpus uteri cancer,MLE,0.000000000
AZE,2021,Gallbladder and biliary tract cancer,MLE,0.430000000
AZE,2021,Mesothelioma,MLE,0.250000000
AZE,2021,Autism and Asperger syndrome,MLE,0.000000000
AZE,2021,Migraine,MLE,0.000000000
AZE,2021,Other hearing loss,MLE,0.000000000
AZE,2021,Rheumatoid arthritis,MLE,0.000000000
AZE,2021,Road injury,MLE,26.490000000
AZE,2021,Interpersonal violence,MLE,3.950000000
AZE,2021,Diarrhoeal diseases,MLE,1.560000000
AZE,2021,Whooping cough,MLE,0.080000000
AZE,2021,Acute hepatitis C,MLE,0.000000000
AZE,2021,Iodine deficiency,MLE,0.000000000
AZE,2021,Colon and rectum cancers,MLE,10.490000000
AZE,2021,Prostate cancer,MLE,4.540000000
AZE,2021,Depressive disorders,MLE,0.000000000
AZE,2021,Idiopathic intellectual disability,MLE,0.000000000
AZE,2021,Asthma,MLE,1.660000000
AZE,2021,Pancreatitis,MLE,0.710000000
AZE,2021,Benign prostatic hyperplasia,MLE,0.000000000
AZE,2021,Gout,MLE,0.000000000
AZE,2021,Falls,MLE,1.970000000
AZE,2021,Chlamydia,MLE,0.000000000
AZE,2021,Measles,MLE,0.000000000
AZE,2021,Malaria,MLE,0.000000000
AZE,2021,Chagas disease,MLE,0.000000000
AZE,2021,Trachoma,MLE,0.000000000
AZE,2021,Food-bourne trematodes,MLE,0.000000000
AZE,2021,Leprosy,MLE,0.000000000
AZE,2021,Upper respiratory infections,MLE,0.100000000
AZE,2021,Iron-deficiency anaemia,MLE,0.000000000
AZE,2021,Pancreas cancer,MLE,3.520000000
AZE,2021,Thyroid cancer,MLE,0.290000000
AZE,2021,"Lymphomas, multiple myeloma",MLE,4.750000000
AZE,2021,Sickle cell disorders and trait,MLE,0.000000000
AZE,2021,Schizophrenia,MLE,0.000000000
AZE,2021,Glaucoma,MLE,0.000000000
AZE,2021,Hypertensive heart disease,MLE,8.200000000
AZE,2021,Paralytic ileus and intestinal obstruction,MLE,0.830000000
AZE,2021,Drowning,MLE,2.450000000
AZE,2021,Trichomoniasis,MLE,0.000000000
AZE,2021,Meningitis,MLE,0.400000000
AZE,2021,Acute hepatitis E,MLE,0.010000000
AZE,2021,Leishmaniasis,MLE,0.040000000
AZE,2021,Echinococcosis,MLE,0.010000000
AZE,2021,Trichuriasis,MLE,0.000000000
AZE,2021,Maternal conditions,MLE,0.000000000
AZE,2021,Birth asphyxia and birth trauma,MLE,2.430000000
AZE,2021,Mouth and oropharynx cancers,MLE,2.660000000
AZE,2021,Melanoma and other skin cancers,MLE,1.710000000
AZE,2021,Testicular cancer,MLE,0.250000000
AZE,2021,Kidney cancer,MLE,2.240000000
AZE,2021,Brain and nervous system cancers,MLE,5.820000000
AZE,2021,Drug use disorders,MLE,0.300000000
AZE,2021,Parkinson disease,MLE,1.280000000
AZE,2021,Uncorrected refractive errors,MLE,0.000000000
AZE,2021,Stroke,MLE,36.370000000
AZE,2021,Cirrhosis of the liver,MLE,16.290000000
AZE,2021,Gynecological diseases,MLE,0.000000000
BDI,2021,Gonorrhoea,MLE,0.010000000
BDI,2021,Tetanus,MLE,0.960000000
BDI,2021,Schistosomiasis,MLE,2.050000000
BDI,2021,Cysticercosis,MLE,0.210000000
BDI,2021,Ascariasis,MLE,0.270000000
BDI,2021,Neonatal sepsis and infections,MLE,4.470000000
BDI,2021,"Trachea, bronchus, lung cancers",MLE,1.380000000
BDI,2021,Breast cancer,MLE,0.500000000
BDI,2021,Leukaemia,MLE,1.240000000
BDI,2021,Alcohol use disorders,MLE,1.540000000
BDI,2021,Alzheimer disease and other dementias,MLE,2.440000000
BDI,2021,Cataracts,MLE,0.000000000
BDI,2021,Ischaemic heart disease,MLE,28.270000000
BDI,2021,Peptic ulcer disease,MLE,4.900000000
BDI,2021,Gallbladder and biliary diseases,MLE,0.780000000
BDI,2021,Infertility,MLE,0.000000000
BDI,2021,Congenital anomalies,MLE,15.610000000
BDI,2021,Natural disasters,MLE,0.000000000
BDI,2021,Encephalitis,MLE,0.740000000
BDI,2021,Acute hepatitis A,MLE,0.490000000
BDI,2021,Lymphatic filariasis,MLE,0.000000000
BDI,2021,Hookworm disease,MLE,0.000000000
BDI,2021,COVID-19,MLE,11.410000000
BDI,2021,Oesophagus cancer,MLE,4.160000000
BDI,2021,Corpus uteri cancer,MLE,0.000000000
BDI,2021,Gallbladder and biliary tract cancer,MLE,0.070000000
BDI,2021,Mesothelioma,MLE,0.050000000
BDI,2021,Anxiety disorders,MLE,0.000000000
BDI,2021,Autism and Asperger syndrome,MLE,0.000000000
BDI,2021,Epilepsy,MLE,7.300000000
BDI,2021,Migraine,MLE,0.000000000
BDI,2021,Macular degeneration,MLE,0.000000000
BDI,2021,"Cardiomyopathy, myocarditis, endocarditis",MLE,4.240000000
BDI,2021,Appendicitis,MLE,0.510000000
BDI,2021,Skin diseases,MLE,1.210000000
BDI,2021,Diarrhoeal diseases,MLE,45.510000000
BDI,2021,Acute hepatitis C,MLE,0.430000000
BDI,2021,Iodine deficiency,MLE,0.000000000
BDI,2021,Colon and rectum cancers,MLE,2.190000000
BDI,2021,Prostate cancer,MLE,7.420000000
BDI,2021,Depressive disorders,MLE,0.000000000
BDI,2021,Idiopathic intellectual disability,MLE,0.000000000
BDI,2021,Other hearing loss,MLE,0.000000000
BDI,2021,Asthma,MLE,4.960000000
BDI,2021,Benign prostatic hyperplasia,MLE,0.000000000
BDI,2021,Rheumatoid arthritis,MLE,0.000000000
BDI,2021,Road injury,MLE,17.340000000
BDI,2021,Interpersonal violence,MLE,9.990000000
BDI,2021,Whooping cough,MLE,1.260000000
BDI,2021,Malaria,MLE,60.190000000
BDI,2021,Trachoma,MLE,0.000000000
BDI,2021,Leprosy,MLE,0.000000000
BDI,2021,Upper respiratory infections,MLE,2.100000000
BDI,2021,Iron-deficiency anaemia,MLE,0.000000000
BDI,2021,Pancreas cancer,MLE,0.630000000
BDI,2021,"Lymphomas, multiple myeloma",MLE,3.030000000
BDI,2021,Schizophrenia,MLE,0.000000000
BDI,2021,Glaucoma,MLE,0.000000000
BDI,2021,Hypertensive heart disease,MLE,4.450000000
BDI,2021,Paralytic ileus and intestinal obstruction,MLE,6.510000000
BDI,2021,Pancreatitis,MLE,0.930000000
BDI,2021,Gout,MLE,0.000000000
BDI,2021,Falls,MLE,7.580000000
BDI,2021,Drowning,MLE,9.860000000
BDI,2021,Chlamydia,MLE,0.000000000
BDI,2021,Measles,MLE,0.650000000
BDI,2021,Acute hepatitis E,MLE,0.090000000
BDI,2021,Chagas disease,MLE,0.000000000
BDI,2021,Echinococcosis,MLE,0.050000000
BDI,2021,Food-bourne trematodes,MLE,0.000000000
BDI,2021,Maternal conditions,MLE,0.000000000
BDI,2021,Birth asphyxia and birth trauma,MLE,21.790000000
BDI,2021,Melanoma and other skin cancers,MLE,0.470000000
BDI,2021,Kidney cancer,MLE,0.720000000
BDI,2021,Brain and nervous system cancers,MLE,0.660000000
BDI,2021,Thyroid cancer,MLE,0.090000000
BDI,2021,Sickle cell disorders and trait,MLE,0.310000000
BDI,2021,Drug use disorders,MLE,1.180000000
BDI,2021,Parkinson disease,MLE,0.960000000
BDI,2021,Uncorrected refractive errors,MLE,0.000000000
BDI,2021,Stroke,MLE,44.280000000
BDI,2021,Cirrhosis of the liver,MLE,24.740000000
BDI,2021,Gynecological diseases,MLE,0.000000000
BDI,2021,Trichomoniasis,MLE,0.000000000
BDI,2021,Meningitis,MLE,11.470000000
BDI,2021,Leishmaniasis,MLE,0.000000000
BDI,2021,Yellow fever,MLE,3.520000000
BDI,2021,Trichuriasis,MLE,0.000000000
BDI,2021,Mouth and oropharynx cancers,MLE,1.790000000
BDI,2021,Cervix uteri cancer,MLE,0.000000000
BDI,2021,Testicular cancer,MLE,0.110000000
BDI,2021,Diabetes mellitus,MLE,15.470000000
BDI,2021,Eating disorders,MLE,0.000000000
BDI,2021,Multiple sclerosis,MLE,0.010000000
BDI,2021,Other vision loss,MLE,0.000000000
BDI,2021,Self-harm,MLE,11.470000000
BDI,2021,Tuberculosis,MLE,25.090000000
BDI,2021,HIV/AIDS,MLE,11.060000000
BDI,2021,Acute hepatitis B,MLE,1.220000000
BDI,2021,Onchocerciasis,MLE,0.000000000
BDI,2021,Protein-energy malnutrition,MLE,14.950000000
BDI,2021,Stomach cancer,MLE,2.210000000
BDI,2021,Ovary cancer,MLE,0.000000000
BDI,2021,Larynx cancer,MLE,0.560000000
BDI,2021,Childhood behavioural disorders,MLE,0.000000000
BDI,2021,Non-migraine headache,MLE,0.000000000
BDI,2021,Chronic obstructive pulmonary disease,MLE,11.930000000
BDI,2021,Gastritis and duodenitis,MLE,1.580000000
BDI,2021,Inflammatory bowel disease,MLE,0.190000000
BDI,2021,Kidney diseases,MLE,13.830000000
BDI,2021,Osteoarthritis,MLE,0.000000000
BDI,2021,Poisonings,MLE,2.560000000
BDI,2021,Exposure to mechanical forces,MLE,4.270000000
BDI,2021,Collective violence and legal intervention,MLE,2.100000000
BDI,2021,Syphilis,MLE,1.540000000
BDI,2021,Genital herpes,MLE,0.000000000
BDI,2021,Diphtheria,MLE,0.060000000
BDI,2021,African trypanosomiasis,MLE,0.000000000
BDI,2021,Dengue,MLE,0.000000000
BDI,2021,Rabies,MLE,3.310000000
BDI,2021,Lower respiratory infections,MLE,62.630000000
BDI,2021,Otitis media,MLE,0.140000000
BDI,2021,Preterm birth complications,MLE,37.190000000
BDI,2021,Vitamin A deficiency,MLE,0.000000000
BDI,2021,Liver cancer,MLE,3.240000000
BDI,2021,Bladder cancer,MLE,0.570000000
BDI,2021,Thalassaemias,MLE,0.240000000
BDI,2021,Bipolar disorder,MLE,0.000000000
BDI,2021,Rheumatic heart disease,MLE,1.380000000
BDI,2021,Urolithiasis,MLE,0.120000000
BDI,2021,Back and neck pain,MLE,0.000000000
BDI,2021,Oral conditions,MLE,0.000000000
BDI,2021,Sudden infant death syndrome,MLE,0.700000000
BDI,2021,"Fire, heat and hot substances",MLE,6.880000000
BEL,2021,Whooping cough,MLE,0.010000000
BEL,2021,Malaria,MLE,0.000000000
BEL,2021,Trachoma,MLE,0.000000000
BEL,2021,Food-bourne trematodes,MLE,0.000000000
BEL,2021,Leprosy,MLE,0.000000000
BEL,2021,Upper respiratory infections,MLE,0.140000000
BEL,2021,Iron-deficiency anaemia,MLE,1.070000000
BEL,2021,Pancreas cancer,MLE,16.350000000
BEL,2021,Thyroid cancer,MLE,0.590000000
BEL,2021,"Lymphomas, multiple myeloma",MLE,13.630000000
BEL,2021,Schizophrenia,MLE,0.360000000
BEL,2021,Glaucoma,MLE,0.010000000
BEL,2021,Hypertensive heart disease,MLE,3.590000000
BEL,2021,Paralytic ileus and intestinal obstruction,MLE,4.090000000
BEL,2021,Drowning,MLE,0.890000000
BEL,2021,Diarrhoeal diseases,MLE,2.910000000
BEL,2021,Acute hepatitis C,MLE,0.260000000
BEL,2021,Iodine deficiency,MLE,0.000000000
BEL,2021,Colon and rectum cancers,MLE,26.990000000
BEL,2021,Prostate cancer,MLE,31.390000000
BEL,2021,Depressive disorders,MLE,0.000000000
BEL,2021,Idiopathic intellectual disability,MLE,0.230000000
BEL,2021,Asthma,MLE,0.560000000
BEL,2021,Pancreatitis,MLE,1.860000000
BEL,2021,Benign prostatic hyperplasia,MLE,0.400000000
BEL,2021,Gout,MLE,0.070000000
BEL,2021,Falls,MLE,15.350000000
BEL,2021,Interpersonal violence,MLE,1.370000000
BEL,2021,HIV/AIDS,MLE,0.380000000
BEL,2021,Acute hepatitis B,MLE,0.230000000
BEL,2021,Leishmaniasis,MLE,0.000000000
BEL,2021,Onchocerciasis,MLE,0.000000000
BEL,2021,Yellow fever,MLE,0.000000000
BEL,2021,Trichuriasis,MLE,0.000000000
BEL,2021,Mouth and oropharynx cancers,MLE,7.670000000
BEL,2021,Cervix uteri cancer,MLE,0.000000000
BEL,2021,Testicular cancer,MLE,0.300000000
BEL,2021,Diabetes mellitus,MLE,10.680000000
BEL,2021,Eating disorders,MLE,0.000000000
BEL,2021,Multiple sclerosis,MLE,1.220000000
BEL,2021,Other vision loss,MLE,0.000000000
BEL,2021,Inflammatory bowel disease,MLE,0.440000000
BEL,2021,Self-harm,MLE,26.250000000
BEL,2021,Chlamydia,MLE,0.000000000
BEL,2021,Trichomoniasis,MLE,0.000000000
BEL,2021,Measles,MLE,0.000000000
BEL,2021,Meningitis,MLE,0.310000000
BEL,2021,Acute hepatitis E,MLE,0.060000000
BEL,2021,Chagas disease,MLE,0.000000000
BEL,2021,Echinococcosis,MLE,0.000000000
BEL,2021,Maternal conditions,MLE,0.000000000
BEL,2021,Birth asphyxia and birth trauma,MLE,0.480000000
BEL,2021,Melanoma and other skin cancers,MLE,4.810000000
BEL,2021,Kidney cancer,MLE,6.900000000
BEL,2021,Brain and nervous system cancers,MLE,8.240000000
BEL,2021,Sickle cell disorders and trait,MLE,0.020000000
BEL,2021,Drug use disorders,MLE,2.120000000
BEL,2021,Parkinson disease,MLE,14.000000000
BEL,2021,Uncorrected refractive errors,MLE,0.000000000
BEL,2021,Stroke,MLE,49.650000000
BEL,2021,Cirrhosis of the liver,MLE,16.300000000
BEL,2021,Gynecological diseases,MLE,0.000000000
BEL,2021,Syphilis,MLE,0.020000000
BEL,2021,Genital herpes,MLE,0.000000000
BEL,2021,Diphtheria,MLE,0.000000000
BEL,2021,African trypanosomiasis,MLE,0.000000000
BEL,2021,Rabies,MLE,0.000000000
BEL,2021,Otitis media,MLE,0.020000000
BEL,2021,Preterm birth complications,MLE,0.850000000
BEL,2021,"Trachea, bronchus, lung cancers",MLE,69.900000000
BEL,2021,Leukaemia,MLE,10.920000000
BEL,2021,Bipolar disorder,MLE,0.080000000
BEL,2021,Alcohol use disorders,MLE,6.630000000
BEL,2021,Alzheimer disease and other dementias,MLE,45.620000000
BEL,2021,Rheumatic heart disease,MLE,1.280000000
BEL,2021,Urolithiasis,MLE,0.000000000
BEL,2021,Back and neck pain,MLE,0.660000000
BEL,2021,Oral conditions,MLE,0.180000000
BEL,2021,"Fire, heat and hot substances",MLE,0.710000000
BEL,2021,Tuberculosis,MLE,0.560000000
BEL,2021,Dengue,MLE,0.000000000
BEL,2021,Lower respiratory infections,MLE,57.010000000
BEL,2021,Protein-energy malnutrition,MLE,1.330000000
BEL,2021,Vitamin A deficiency,MLE,0.000000000
BEL,2021,Stomach cancer,MLE,8.080000000
BEL,2021,Liver cancer,MLE,11.490000000
BEL,2021,Ovary cancer,MLE,0.000000000
BEL,2021,Bladder cancer,MLE,11.290000000
BEL,2021,Larynx cancer,MLE,2.720000000
BEL,2021,Thalassaemias,MLE,0.000000000
BEL,2021,Childhood behavioural disorders,MLE,0.000000000
BEL,2021,Non-migraine headache,MLE,0.000000000
BEL,2021,Chronic obstructive pulmonary disease,MLE,57.830000000
BEL,2021,Gastritis and duodenitis,MLE,0.100000000
BEL,2021,Kidney diseases,MLE,20.670000000
BEL,2021,Osteoarthritis,MLE,0.150000000
BEL,2021,Sudden infant death syndrome,MLE,0.130000000
BEL,2021,Poisonings,MLE,0.520000000
BEL,2021,Exposure to mechanical forces,MLE,0.790000000
BEL,2021,Collective violence and legal intervention,MLE,0.000000000
BEL,2021,Encephalitis,MLE,0.040000000
BEL,2021,Lymphatic filariasis,MLE,0.000000000
BEL,2021,Hookworm disease,MLE,0.000000000
BEL,2021,COVID-19,MLE,86.610000000
BEL,2021,Oesophagus cancer,MLE,11.540000000
BEL,2021,Corpus uteri cancer,MLE,0.000000000
BEL,2021,Gallbladder and biliary tract cancer,MLE,1.190000000
BEL,2021,Mesothelioma,MLE,3.820000000
BEL,2021,Autism and Asperger syndrome,MLE,0.000000000
BEL,2021,Migraine,MLE,0.000000000
BEL,2021,Other hearing loss,MLE,0.000000000
BEL,2021,Skin diseases,MLE,2.210000000
BEL,2021,Rheumatoid arthritis,MLE,0.290000000
BEL,2021,Road injury,MLE,6.910000000
BEL,2021,Gonorrhoea,MLE,0.000000000
BEL,2021,Tetanus,MLE,0.010000000
BEL,2021,Acute hepatitis A,MLE,0.060000000
BEL,2021,Schistosomiasis,MLE,0.000000000
BEL,2021,Cysticercosis,MLE,0.000000000
BEL,2021,Ascariasis,MLE,0.000000000
BEL,2021,Neonatal sepsis and infections,MLE,0.110000000
BEL,2021,Breast cancer,MLE,0.480000000
BEL,2021,Anxiety disorders,MLE,0.010000000
BEL,2021,Epilepsy,MLE,2.930000000
BEL,2021,Cataracts,MLE,0.000000000
BEL,2021,Macular degeneration,MLE,0.000000000
BEL,2021,Ischaemic heart disease,MLE,105.590000000
BEL,2021,"Cardiomyopathy, myocarditis, endocarditis",MLE,8.400000000
BEL,2021,Peptic ulcer disease,MLE,1.600000000
BEL,2021,Appendicitis,MLE,0.140000000
BEL,2021,Gallbladder and biliary diseases,MLE,2.960000000
BEL,2021,Infertility,MLE,0.000000000
BEL,2021,Congenital anomalies,MLE,2.460000000
BEL,2021,Natural disasters,MLE,0.340000000
BEN,2021,Diarrhoeal diseases,MLE,50.760000000
BEN,2021,Acute hepatitis C,MLE,0.030000000
BEN,2021,Iodine deficiency,MLE,0.000000000
BEN,2021,Oesophagus cancer,MLE,1.500000000
BEN,2021,Colon and rectum cancers,MLE,3.450000000
BEN,2021,Corpus uteri cancer,MLE,0.000000000
BEN,2021,Prostate cancer,MLE,8.160000000
BEN,2021,Autism and Asperger syndrome,MLE,0.000000000
BEN,2021,Migraine,MLE,0.000000000
BEN,2021,Other hearing loss,MLE,0.000000000
BEN,2021,Rheumatoid arthritis,MLE,0.000000000
BEN,2021,Road injury,MLE,33.150000000
BEN,2021,Interpersonal violence,MLE,8.790000000
BEN,2021,Whooping cough,MLE,3.070000000
BEN,2021,Malaria,MLE,82.070000000
BEN,2021,Trachoma,MLE,0.000000000
BEN,2021,Upper respiratory infections,MLE,2.180000000
BEN,2021,Iron-deficiency anaemia,MLE,0.000000000
BEN,2021,Pancreas cancer,MLE,1.830000000
BEN,2021,"Lymphomas, multiple myeloma",MLE,1.600000000
BEN,2021,Depressive disorders,MLE,0.000000000
BEN,2021,Schizophrenia,MLE,0.000000000
BEN,2021,Idiopathic intellectual disability,MLE,0.000000000
BEN,2021,Glaucoma,MLE,0.000000000
BEN,2021,Asthma,MLE,5.140000000
BEN,2021,Paralytic ileus and intestinal obstruction,MLE,4.580000000
BEN,2021,Pancreatitis,MLE,3.760000000
BEN,2021,Benign prostatic hyperplasia,MLE,0.000000000
BEN,2021,Gout,MLE,0.000000000
BEN,2021,Falls,MLE,8.140000000
BEN,2021,Syphilis,MLE,3.070000000
BEN,2021,Gonorrhoea,MLE,0.010000000
BEN,2021,Diphtheria,MLE,0.130000000
BEN,2021,Tetanus,MLE,0.890000000
BEN,2021,African trypanosomiasis,MLE,0.000000000
BEN,2021,Schistosomiasis,MLE,1.760000000
BEN,2021,Cysticercosis,MLE,0.110000000
BEN,2021,Rabies,MLE,1.020000000
BEN,2021,Otitis media,MLE,0.000000000
BEN,2021,Preterm birth complications,MLE,50.640000000
BEN,2021,"Trachea, bronchus, lung cancers",MLE,0.900000000
BEN,2021,Leukaemia,MLE,2.240000000
BEN,2021,Alcohol use disorders,MLE,1.820000000
BEN,2021,Alzheimer disease and other dementias,MLE,2.450000000
BEN,2021,Cataracts,MLE,0.000000000
BEN,2021,Ischaemic heart disease,MLE,31.770000000
BEN,2021,Peptic ulcer disease,MLE,2.750000000
BEN,2021,Gallbladder and biliary diseases,MLE,1.060000000
BEN,2021,Infertility,MLE,0.000000000
BEN,2021,Congenital anomalies,MLE,14.200000000
BEN,2021,Natural disasters,MLE,0.050000000
BEN,2021,Encephalitis,MLE,1.640000000
BEN,2021,Acute hepatitis A,MLE,0.210000000
BEN,2021,Lymphatic filariasis,MLE,0.000000000
BEN,2021,Ascariasis,MLE,0.540000000
BEN,2021,Hookworm disease,MLE,0.000000000
BEN,2021,COVID-19,MLE,28.370000000
BEN,2021,Neonatal sepsis and infections,MLE,6.580000000
BEN,2021,Breast cancer,MLE,0.110000000
BEN,2021,Gallbladder and biliary tract cancer,MLE,0.350000000
BEN,2021,Mesothelioma,MLE,0.000000000
BEN,2021,Anxiety disorders,MLE,0.000000000
BEN,2021,Epilepsy,MLE,5.520000000
BEN,2021,Macular degeneration,MLE,0.000000000
BEN,2021,"Cardiomyopathy, myocarditis, endocarditis",MLE,6.140000000
BEN,2021,Appendicitis,MLE,0.270000000
BEN,2021,Skin diseases,MLE,0.200000000
BEN,2021,HIV/AIDS,MLE,16.070000000
BEN,2021,Acute hepatitis B,MLE,0.590000000
BEN,2021,Onchocerciasis,MLE,0.000000000
BEN,2021,Protein-energy malnutrition,MLE,4.920000000
BEN,2021,Stomach cancer,MLE,3.580000000
BEN,2021,Ovary cancer,MLE,0.000000000
BEN,2021,Childhood behavioural disorders,MLE,0.000000000
BEN,2021,Non-migraine headache,MLE,0.000000000
BEN,2021,Chronic obstructive pulmonary disease,MLE,9.880000000
BEN,2021,Gastritis and duodenitis,MLE,1.390000000
BEN,2021,Inflammatory bowel disease,MLE,0.640000000
BEN,2021,Kidney diseases,MLE,20.990000000
BEN,2021,Osteoarthritis,MLE,0.000000000
BEN,2021,Poisonings,MLE,1.460000000
BEN,2021,Exposure to mechanical forces,MLE,2.750000000
BEN,2021,Self-harm,MLE,11.140000000
BEN,2021,Collective violence and legal intervention,MLE,0.590000000
BEN,2021,Tuberculosis,MLE,15.390000000
BEN,2021,Genital herpes,MLE,0.000000000
BEN,2021,Dengue,MLE,0.000000000
BEN,2021,Lower respiratory infections,MLE,81.360000000
BEN,2021,Vitamin A deficiency,MLE,0.000000000
BEN,2021,Liver cancer,MLE,5.500000000
BEN,2021,Bladder cancer,MLE,0.480000000
BEN,2021,Larynx cancer,MLE,0.240000000
BEN,2021,Thalassaemias,MLE,0.260000000
BEN,2021,Bipolar disorder,MLE,0.000000000
BEN,2021,Rheumatic heart disease,MLE,1.340000000
BEN,2021,Urolithiasis,MLE,0.120000000
